土壤有效态重金属提取剂选择的研究	利用5种不同的土壤重金属浸提剂,研究了土壤有效态重金属含量与玉米重金属含量的关系,并提出了一种新的土壤有效态重金属的浸提剂.结果表明: 0.1 mol/L HCl,0.05 mol/L EDTA-2Na,0.1 mol/L CaCl2,0.1 mol/L Hac-NaAc,0.05mol/L DTPA提取的化学有效态重金属与玉米根、茎、叶中重金属Cu、Zn、Cd、Pb大部分呈显著或极显著相关,但各化学提取剂提取的有效态Zn、Cu与玉米籽粒Zn、Cu的相关性较差.利用柠檬酸-酒石酸为提取剂提取的重金属含量与玉米籽粒中重金属的含量有着相对较好的相关性,是一种预估玉米籽粒中重金属含量的较好办法.	土壤_浸提剂_有效态重金属_玉米	农业资源利用	农学
含半不稳定边臂配体的钛配合物催化丙交酯聚合	聚乳酸类材料作为可生物降解性材料具有广阔的应用前景.设计、合成了6种含半不稳定边臂的希夫碱配体L1-L6,并与钛酸四异丙酯络合合成相应的6种配合物C1-C6,配合物的结构和化学组成经元素分析、红外测试确定.将其作为催化剂催化丙交酯开环聚合,以催化剂C1为考察对象,系统研究了催化剂用量、温度、时间对聚合反应的影响,发现当单体与催化剂配比为2 000,温度为160 ℃,反应24 h时,聚合产率最高,达90.35%,聚合物分子量达8.41×104.在上述优化条件下,比较了催化剂C1-C6的活性,结果表明催化剂活性按以下顺序递减:C6> C4>C3>C1>C2>C5,同时,催化剂中心金属钛原子周围位阻相对稍小,配体中含配位能力较弱的半不稳定O边臂均有利于提高催化剂的活性.	聚乳酸_丙交酯_催化剂_开环聚合_含半不稳定边臂的希夫碱配体_钛配合物	材料科学与工程	工学
紫薇的栽培管理技术	 紫薇(Lagerstroemia indica)屈菜科紫薇属植物,又名百日红、满堂红、痒痒树等.树形优美,树皮光滑.花色丰富艳丽,花朵繁密而高雅,紫薇在夏秋少花季节,争芳吐艳,花期长达数月.	紫薇属植物_屈菜科_满堂红_树形_树皮_季节_花色_花期_花朵_光滑	园艺学	农学
硝基芳烃对梨形四膜虫急性毒性的定量构效关系研究	 硝基芳烃衍生物是炸药、染料、农药和有机合成的重要原料或中间体,应用极为广泛,但它们均为有毒物质,是我国松花江中主要有机污染物之一,其中有些化合物已被美国环保局列为优先监测污染物[1].	硝基芳烃_急性毒性_密度泛函方法_定量构效关系	化学/化学工程与技术	工学
国有企业内部监控体系问题的研究	完善的内部监控体系,是企业健康发展的重要保证.企业的内部监控体系应是由法人治理结构本身的监控--监事会的监控和公司执行业务过程中的监控--内部审计的监控两部分构成,分别对董事会、经理人和各基层经理的经济责任履行情况进行监督.目前我国国有公司的内部监控存在较大问题,由于国有产权主体缺位,以致股东功能丧失,委托代理关系失衡,监事监控不力;而内部审计建制的政府行为,导致其地位不明确,独立性差,工作质量不高.为此,我们应该规范监事会制度,加强对监事会的管理,扩大监事会的监督权限,加大监事会工作的力度.同时必须进一步确立内部审计的地位,重新构建内部审计模式,不断提高内部审计的独立性,以确保其监督等职能的如期履行.	国有企业_经济责任关系_内部监控体系_监事会_内部审计	理论经济学	经济学
核零空间线性鉴别分析及其在人脸识别中的应用	零空间线性鉴别分析NLDA充分利用样本总类内离散度矩阵的零空间信息,能有效克服线性鉴别分析LDA的小样本问题.核方法通过非线性映射,将输入空间样本映射到高维特征空间,再在高维特征空间利用线性特征提取算法.因此,核方法属于非线性特征提取算法.文中结合LDA、NLDA和核方法的优点,引入了核零空间线性鉴别分析KNLDA,导出了KNLDA算法.该算法通过引入核函数,得到低维矩阵,有效避免了直接计算复杂的非线性映射函数,解决了高维类内离散度矩阵的维数灾难问题.同时,将KNLDA算法应用于人脸识别.基于ORL人脸数据库以及ORL与Yale混合入脸数据库的实验结果表明了KNLDA算法的有效性.	核零空间线性鉴别分析_零空间线性鉴别分析_核方法_人脸识别	计算机科学与技术	工学
氟钽酸钾中微量铌的目视比色测定	在五氧化二钽基体中加五氧化二铌配成标准溶液,与氟钽酸钾样品在相同条件下经系列处理后进行纸上色层分离,分离后与样品直接进行目视比色.本测定方法的标准误差为0.000 104%,相对误差为5.5%,回收率为97%～103%,适合用于含铌量为0.001%～0.0x%的测定.	氟钽酸钾_铌_目视比色	冶金工程	工学
企业竞争优势的本源分析——同质生产要素使用价值量动态性	企业竞争优势决定于构成企业的生产要素和环境影响.企业所处的环境由区域空间即地理空间、经济空间、人文空间单元,以及经济时段单元构成.在不同的区域空间,不同的经济时段单元中,同质生产要素有不同的使用价值量,在时和空单元组合变化时,生产要素的使用价值量也是动态变化的.本文通过建立数理模型对其进行逻辑论证,并经过实证验证,提出了企业竞争优势的本源是企业生产要素构成优势和时空环境引致的企业优势的动态变化.使对企业竞争优势的研究从资源论、环境论和能力论的单一视角,扩展到了多维,从静态拓展到了动态,从总体的优势研究,逐步向比较优势、竞争力等研究方向细化,进入理论研究的国际前沿.	企业优势_本源_同质要素_价值量动态性	理论经济学	经济学
证人保护与被告人基本权利的冲突与权衡	加强证人保护有助于鼓励证人出庭作证,促使刑事诉讼良性运转.然而,对证人保护的加强必然在一定程度上限制被告人的基本权利,尤其是被告人所享有的保释权、知悉权、在场权和对质权.应当在被告人、证人权利平衡的视角下加强刑事诉讼证人保护.	证人保护_被告人_保释权_知悉权_在场权_对质权	法学	法学
造法性民事诉讼司法解释研究	民事诉讼司法解释具有造法性,其原因是复杂的,它所带来的利弊是多方面的.改革的方案是,在以修法的方式确立符合当今中国社会的各项民事诉讼基本原则的前提下,确认最高人民法院有限的程序规则制定权,其性质为授权立法;同时对最高人民法院制定的程序规则建立备案审查机制,监督司法立法权的行使;禁止地方各级法院的程序规则创制权.	民事诉讼_司法解释_司法改革_造法性	法学	法学
HIV的免疫逃逸机制	 我们已经证明,人和猿免疫缺陷病毒(HIV和SIV)之所以能建立长期感染,显然是因其可持续、强烈地进行病毒复制的结果[1].这些病毒代表各自独特的病毒长期存在模式,尽管宿主已经产生强烈的特异性免疫反应,但病毒仍会持续复制并引起疾病.	病毒复制_免疫缺陷_免疫反应_特异性_可持续_证明_宿主_模式_疾病_感染	公共卫生与预防医学	医学
网络化汽轮机组远程监测及故障诊断系统的研究	针对火电机组状态监测和故障诊断方面存在的不足,提出了建立省级故障诊断中心,并研究开发了网络化汽轮机组远程监测及故障诊断系统,已应用于生产实际,在汽轮发电机组运行和维修中发挥了重要作用.介绍了该系统的体系结构、软件结构、网络技术及特点,并给出应用实例说明其实用性和有效性.图7参1	自动控制技术_汽轮机_故障诊断_远程监测_小波分析_灰度矩	动力工程及工程热物理	工学
1700-2012年太阳黑子周期性变化的小波分析	为了研究太阳黑子的周期性变化规律,采用SIDC提供的1700-2012年逐年与1987-2012年逐日的太阳黑子数据,利用小波功率谱分别从长周期和短周期两个方面研究太阳黑子的周期,分析结果表明,太阳黑子存在3个显著性周期:0.075 a(27 d)、11.04a和111.6 a,除此之外,还有55 a的局部显著周期.对太阳黑子数与太阳F10.7射电流量进行交叉小波变换,分析结果发现两者在10.1～12.3 a的尺度上有着显著的共振性.利用最小二乘谱分析方法得到太阳黑子时间序列各个周期的振幅和趋势信息,结果显示各个周期的振幅与其小波功率谱成正比关系,11.04 a的振幅最大,0.075 a最小,同时在1700-2012年间,太阳黑子呈现逐年递增的趋势,每年约增长0.08个单位.	太阳黑子_小波分析_最小二乘谱分析_太阳辐射_振幅	测绘科学与技术	工学
多频率组合平行正交超声场降解氯苯的研究	文章研究了不同频率以及频率组合下正交和平行超声场降解氯苯溶液的效果,并对氰苯超声降解的动力学进行了分析.实验结果证明:其他条件相同的情况下,采用多频率组合超声场能有效的提高氯苯的降解效果;正交超声场降解效果优于平行超声场;多频超声场中氯苯降解过程符合虚拟一级反应特征,同时给出了3种频率及其频率组合条件下氯苯的超声降解动力学特征方程.	正交和平行超声场_降解_氯苯_一级反应	环境科学与工程	工学
国有企业双重效率损失再研究	吴延兵基于企业剩余索取权和剩余控制权理论,提出国有企业的创新效率损失大于生产效率损失的理论假说.本文利用我国行业层面的国有企业和非国有企业数据,对此假说进行再次检验,研究结果仍旧支持该假说.研究还发现,国有企业在国有垄断行业中的创新效率损失远大于其在非国有垄断行业中的创新效率损失.重构国企产权和破除国企垄断应是国企改革的两大着力点.	生产效率损失_创新效率损失_国有企业_国有垄断	理论经济学	经济学
准噶尔盆地西北缘红山嘴油田地层水特征与油气藏聚集关系	通过对准噶尔盆地西北缘红山嘴油田地层水平面分布特征和垂向变化规律的研究,揭示了该油田油气运移、聚集规律.红山嘴油田原油来自二叠系风城组和乌尔禾组,原油沿着不整合面和燕山期构造运动形成的近南北向断裂带,从东南向西北方向运移.从油气藏的分布特征和地层水的化学特征对比中得出,地层水的保存环境直接指示了油气藏的成藏环境；地层水所指示的封闭环境,均有良好的油气藏发现.燕山期构造运动断开了红山嘴油田石炭系至白垩系.通过断层两盘的地层水特征对比,发现燕山期运动后所形成的南北向断裂带处于开启状态,红车断裂带北段油气藏封闭性差,出现油气散失；通过原油密度分布与饱和烃气相色谱关系研究,得出红车断裂带北段经过水洗和生物降解后形成红山嘴稠油区.红车断裂带南段,由于白碱滩组巨厚层泥岩盖层的封盖作用,油气藏保存条件较好；在近东西向断层遮挡等情况下,形成了良好的断块油气藏.	矿化度_地层水_油气运移聚集_红山嘴油田_红车断裂带_准噶尔盆地	石油与天然气工程	工学
交互性声景观设计方法研究	声景观的交互性设计，强调声景观与现代科学的结合和用户参与。本文从园林声景观的心理机制、应用的领域与案例和设计方法等方面对这一命题分别进行了阐述，以拓展了声景观的研究维度。	园林_交互性_声景观	园艺学	农学
我国体育非营利组织市场运行机制分析	采用文献资料法等，对我国非营利组织市场运行机制进行研究。主要结论：体育非营利组织采用市场运行是我国社会现实的客观需求，有利于组织筹措资金，保障组织的持续运行，推动我国体育公共服务市场化；公益产权理论、公共服务市场化理论、志愿失灵理论能够解释体育非营利组织采用市场运作的合理性；体育非营利组织的市场运行机制应由市场运行的基本模式及税收优惠政策激励、微营销能力建设、志愿者队伍的建设、有效的绩效管理机制等主要影响因素构成。	体育管理_体育非营利组织_体育运行机制	体育学	教育学
系统动态特性对重力、地倾斜仪器抗干扰性能的影响	分析了地震、重力、地倾斜仪器在结构、原理、被测信号等方面的区别与联系,指出重力、地倾斜仪器的幅频特性高段是环境干扰的入侵通道,认为通过改进系统的动态特性来提高仪器的"噪声免疫力"是解决当前环境干扰问题的重要途径.实际观测资料和理论分析均显示,一个干扰严重的测震台站可能成为一个较好的地倾斜台站.	重力仪_地倾斜仪_动态特性_抗干扰	地球物理学	理学
国内外智慧城市群研究与建设评述	信息技术的普遍推广和城市化的快速发展，使得建设智慧城市成为一种趋势，关于智慧城市的理论研究及实践经验也逐渐丰富，但智慧城市的发展不能只考虑单个城市，必须要加强区域合作。通过对智慧城市群进行概念定义并梳理国内外文献，可以发现智慧城市有向更大区域发展的潜力，智慧城市群这一全新的建设理念孕育而生。智慧城市与智慧城市群有相似的理论基础也有各自的发展特色，本文结合当今国内外对智慧城市群的规划实践，引出对我国建设智慧城市群的思考并提出以完善理论研究、加强城际互联性、构建智慧城市群可持续发展的三大保障为主的可行性建议。	智慧城市群_智慧城市_合作模式_城际互联_可持续发展	应用经济学	经济学
遇水膨胀类止水材料在地下工程中的应用	文章详细论述了橡胶及膨润土两大类遇水膨胀材料在土建工程中的应用情况,诸如:膨胀橡胶在盾构法隧道管片所设弹性橡胶密封垫中的应用,膨润土止水条在现浇混凝土施工缝中的应用.文中所介绍的防水材料的性能特点和防水效果可供工程技术人员参考.	地下工程_膨胀橡胶_防水材料_膨润土	土木工程	工学
基于界面聚合法的橄榄油-聚氨酯微胶囊制备	为了应用微胶囊技术赋予纺织品护肤功能,采用界面聚合法,以甲苯-2,4-二异氰酸酯(TDI)和聚乙二醇(PEG)为反应单体,非离子表面活性剂为乳化剂,制备了以橄榄油为芯材、聚氨酯为壁材的护肤微胶囊.探讨乳化剂种类、界面聚合温度、搅拌转速和聚乙二醇分子质量等因素对微胶囊形成的影响.用粒度仪和生物显微镜分析不同乳化剂对橄榄油的乳化效果.结果表明,由吐温80和聚乙烯醇混合所乳化而成的橄榄油乳化体系受温度变化影响小,稳定性好.扫描电镜分析表明,以混合乳化剂制备的微胶囊平均粒径在3～5μm左右,粒径分布范围窄,颗粒大小较均匀,形状较规整;以聚乙二醇600制备的微胶囊较以聚乙二醇800制备的微胶囊多孔性好,囊芯橄榄油较易释出.	微胶囊_聚氨酯_橄榄油_界面聚合_乳化_护肤功能	纺织科学与工程	工学
利用遗传及免疫算法进行桥梁维修管理计划的优化	以桥梁的耐久性和耐荷性为桥梁的质量指标,建立了考虑桥梁经济性和质量指标的维修加固模型.探讨了简单遗传算法(SGA)和免疫算法(IA)求最优桥梁维修管理计划的解的可能性,并对比了二者解的差别.结果表明当维修计划期间较短时,二者均可给出适当的优化解,当桥梁维修管理计划期间较长时,SGA法得出的准优化解频度减少,解的可靠性降低;而IA法可以给出SGA法无法得出的长期间维修计划的优化解,并给出复数的维修管理计划方案供用户选择.	遗传算法_免疫算法_优化_维修管理计划_桥梁	土木工程	工学
图书馆学本土化的思考	图书馆学是从西方传进中国来的,为了使它具有中国特色,必须对它进行本土化.本文对图书馆学本土化的含义进行了探讨,提出图书馆学本土化的目标就是要建立区域性的中国图书馆学流派,并对图书馆学本土化的内容进行了分析.	本土化_中国化_图书馆学	图书馆、情报与档案管理	管理学
有桩与无桩桥墩疲劳损伤比较分析	本文在分析混凝土桥墩裂纹开展原因的基础上,给出了桥墩损伤与基础刚度的函数关系,并进一步说明:由于有桩桥墩刚度小,循环作用次数少,且内力水平低,目前只处于银纹化阶段;而无桩桥墩刚度大,循环作用次数多,且内力水平高,故宏观损伤已经形成.	桥墩_疲劳_混凝土	交通运输工程	工学
1998年季风试验期间南海蒸发波导特征分析	利用1998年南海季风试验期间“科学1号”和“实验3号”科考船每天四次的高分辨率探空数据,分析了南海季风爆发前后蒸发波导特征.结果表明:南海季风爆发后蒸发波导发生概率大于爆发前,且南海南部发生概率大于北部;南海蒸发波导具有明显的日变化特征,总体上呈现“低-高-低”的趋势,波导强度日变化比波导高度日变化剧烈;季风爆发前的波导强度和高度比爆发后的方差小,较稳定;季风期间南海南部的波导强度总体上比北部强,波导高度比北部低.这可能是西南季风的爆发改变了近海面大气边界层结构引起的.	季风爆发_蒸发波导_日变化_空间变化	大气科学	理学
基于峰值变换的信号稀疏表示及重建	压缩感知(CS)近年来的出现引起了学术界的极大关注,其要求信号本身是稀疏的或者在某种正交基下可以稀疏的表示.该文针对信号本身及小波变换下均不稀疏的情况(如线调频信号),结合峰值变换(PT),提出了PTCS的信号压缩感知算法,对于PT变换产生的峰值变换点序列采用可逆数字水印中的数值扩展方法,将峰值变换点序列嵌入测量信号中,避免了由于引入PT变换而额外增加测量点.通过PT变换,可以将不稀疏的小波系数变为稀疏系数,从而大大提升信号重构效果.仿真结果表明,该文提出的PTCS算法恢复信号与已有的基于正交匹配追踪算法的CS算法相比较,恢复信号质量有着较大的提高.	压缩感知_稀疏表示_峰值变换_小波变换_数值扩展	信息与通信工程	工学
宁晋断裂陡坡带近岸水下扇体储层的地震预测	宁晋断裂陡坡带近岸水下扇体纵向上的期次叠加和横向上的频繁摆动迁移导致其非均质性强,准确地预测扇中发育区和有利含油气区是该区地震勘探的关键.根据研究区近岸水下扇体的沉积特点和实钻情况,总结其地震反射特征,利用地震相方法预测近岸水下扇体的发育规模和期次.利用三维可视化、地震属性分析等方法进一步落实了近岸水下扇体扇中亚相发育区.基于扇中亚相发育区预测结果,结合属性叠加方法,预测了宁晋断裂陡坡带2号近岸水下扇体的扇中亚相发育区和含油气有利区域.根据预测结果部署了探井Gy33井,钻探结果表明该井产油为23.36 t/d,证实了预测结果的可靠性.	陡坡带_近岸水下扇_属性叠加_地震预测_扇中亚相	石油与天然气工程	工学
蚕豆生长发育的温度指标分析	利用1971-2006年蚕豆单产统计资料,采用滑动平均的方法,计算每年蚕豆气象产量,并以此划分丰、平、歉气候年景.以2001-2006年田间观测数据和生产实际为基础,确定蚕豆平均生长发育期,分析蚕豆生长与日平均温度、日最高温度、日最低温度之间的关系.通过研究得出蚕豆从播种到成熟的最适温度上限、最适温度下限、最适温度上限极值、最适温度下限极值、受害温度、死亡温度,并以此为基础结合蚕豆生长期的其它气象因子,制定蚕豆生长季气象服务决策表,为规范化、数字化的气象服务业务流程奠定基础.	蚕豆_生长发育_温度指标	大气科学	理学
共轭聚合物材料及电致发光器件	共轭聚合物是一种极有应用前景的有机半导体材料,本文综述其研究进展,包括典型共轭聚合物材料PPV、PT、PF等及PPP的工作原理,发展前景和存在的问题.	共轭聚合物_聚合物电致发光器件_聚合物电致发光材料	化学/化学工程与技术	工学
西藏"⊥"型经济布局结构与重点区域开发	本文在系统阐释区域经济发展的理论与摸式和西藏区域经济布局变迁的基础上,全面研究了西藏"⊥"型经济布局结构的基本内容及各自的开发重点.作者认为21世纪初期西藏区域经济开发应按点-轴开发模式进行,重点区域是拉萨经济区、日喀则经济区、山南经济区和林芝经济区.	不平衡增长_点-轴模式_经济布局	理论经济学	经济学
POisson方程Neumann边值反问题的存在性、唯一性和稳定性	给出了通过Poisson方程的测试数据反演未知区域形状问题的解的存在性、唯一性和稳定性.此结果是利用Sobolev理论和Poisson方程的基本解获得的.	区域识别_基本解_Poisson方程	物理学	理学
浅析城市道路绿化设计	目前，我国城市道路绿地景观雷同，缺乏整体设计，街区面貌大同小异，城市道路景观缺乏个性、地域性。强调园林美化和观赏效果，忽略了植物的生态保护功能和道路养护的特殊要求。只注重路界内和近期的效果，对整个路域范围内物种的逐步恢复和自然演替考虑较少。植物品种单一，忽视了植物的异质性、地域性、适应性和多种植物的共生性。选用未经引种驯化的外来植物品种，导致物种不适应当地环境逐渐死亡，影响绿化的整体的效果。可以说，目前中国绝大多数城市中的道路绿地景观建设，是在有限宽度的绿化带中，放置了道路，仅仅解决了道路交通功能，而忽略了道路对于自然景观、生态可持续发展、人文历史等一系列建设的要求。	城市道路_植物品种_绿地景观_道路绿地_生态可持续发展_地域性_自然景观_整体设计_园林美化_有限宽度_引种驯化_物种_人文历史_缺乏个性_绿化_景观建设_交通功能_观赏效果_多种植物_道路养护	园艺学	农学
刑法方法论与司法逻辑	从程序法、证据学以及司法改革的角度切入错案防止问题是必要的,但实体法也应该为减少错案贡献自身力量.合理的刑事实体法理论,必须考虑方法论的合理性,必须考虑司法规律、司法逻辑,必须有助于解决某些司法难题,以最终实现人权保障的目标.以刑法为切入点,要防止错案,最为根本的是要坚持刑法客观主义立场.在这一立场指导下,形成客观优先、分层次判断、实质判断的刑法方法论及相应的司法逻辑.刑法基本立场、刑法方法论、刑事司法逻辑三者之间应该具有内在统一性.为此,有必要对我国犯罪构成四要件说进行改造,确立客观要素在犯罪论体系中的核心地位和优先性,将传统上的主观判断尽可能还原为客观判断,并建构判断主观要素的“客观标准”,建构阶层的犯罪论体系.蕴含在新的理论构造背后的刑法基本立场、刑法方法论作为一种观念形象,对于合理的司法逻辑的形成必定会发挥积极影响.	刑事错案_刑法客观主义_方法论_犯罪论体系_司法逻辑	法学	法学
南京花神湖3种沉水植物表面附着微生物群落特征	沉水植物表面附着微生物系统是水生态的重要组成部分，然而当前对其了解仍不清楚．南京市花神湖是一个城市湖泊，沉水植物生长区域面积占湖面面积的40％左右．尽管花神湖的氮、磷营养盐水平很高，但最近未发生过藻类水华现象．本文以南京市花神湖中自然生长的优势种菹草（ Potamogeton crispus）、伊乐藻（ Elodea nuttallii）和金鱼藻（ Ceratophyl-lum demersum）为研究对象，利用扫描电镜和荧光显微镜观测了叶表面附着微生物群落的分布特征，测定了植物表面附着微生物的密度及附生藻类的种类、密度和优势种群，并比较分析了不同水生植物之间附生藻类的差异性．结果表明，沉水植物表面微生物群落的分布与物种和叶龄有关．3种沉水植物中，菹草表面微生物群落结构最为复杂，微生境最为丰富．底部老叶片上面附着较多的微生物且表现出较高的生物多样性．植物表面附着微生物密度大小顺序为：菹草＞金鱼藻＞伊乐藻；植物表面附生藻类密度大小顺序为：菹草＞金鱼藻＞伊乐藻．总体来讲，沉水植物表面微生物总量大概比藻类数量高1～2个数量级．这为深入研究沉水植物及其表面微生物的生态功能奠定了基础．	水生植物_微生物群落_附生藻类_微生境_花神湖_菹草_伊乐藻_金鱼藻	地理学	理学
基于软输出固定复杂度球形译码的高效迭代检测算法	该文在软输出固定复杂度球形译码(SFSD)算法的基础上,提出一种低复杂度高性能的MIMO迭代检测方法.该算法利用迭代过程中译码器的反馈信息更新SFSD检测算法的软输出,获得明显的迭代增益,并利用多级比特映射星座图的特点大大降低分支度量的运算次数.针对SFSD算法预处理复杂度较高的问题,该文将检测顺序调整和QR分解两个预处理步骤相结合,从而减少了矩阵求逆运算.在长期演进方案(LTE)下行链路环境中的仿真结果表明,该文提出的算法性能十分接近最优的最大后验概率(MAP)检测,并且实现复杂度相对于MAP有显著的下降.	多输入多输出_软输出固定复杂度球形译码(SFSD)_迭代检测_最大后验概率(MAP)检测_长期演进方案(LTE)	信息与通信工程	工学
中国纪录片国际传播的现实路径——以央视纪录频道国际化策略为例	中国纪录片的国际化传播是中国加强文化软实力建设、提升国际影响力和传播能力相关的命题.在此框架下,如何重新理解国际化的时代含义,如何实施国际化战略,本文着力分析中央电视台纪录频道自开播三年来,在致力于纪录片国际化的有效传播方面探索出的现实路径,力争为中国纪录片未来的国际化发展提供可资借鉴的经验.	纪录频道_国际传播_纪录片	新闻传播学	文学
从IP的中文翻译说开去	回顾了知识产权(IP)这一概念在域外产生和使用的经过以及引入中国后在理解、翻译和定义方面存在的差异,指出这一差异的原因是域外说法上的纷纭和中文认知表述上的不确定.通过IP及其他有关概念的目前中译,探讨对这些概念的更深层理解和更恰当的说法.同时,从信息的角度分析IP的对象物,审视IP各个分支的共同属性,不仅就IP的重新定义提出新视角,还在不改变既有用语的情况下,为更准确反映本质目的就IP的中文译法做出新的尝试.	知识产权_信息_摹仿_共同属性_权利本质	法学	法学
追施氮肥对长白落叶松移植苗生长的影响	对长白落叶松移植苗进行了追肥试验,研究了追施氮肥量和追肥时间对苗木生长量和各器官养分分配规律的影响.结果表明:不同施肥处理对长白落叶松移植苗的苗高、地径和生物量均有显著的影响.追施氮肥量为120 kg/hm2,追肥时间为7月初是最佳的施肥处理,其苗高、地径、叶生物量、茎生物量、根生物量及总生物量分别比对照增加26%、24%、69.3%、119%、70.3%和88.2%;追肥时间对苗木生长量及体内N、P浓度影响相对较小;长白落叶松体内全N和全P在各器官的分配状况为叶>根>茎,全N在苗木内浓度随着尿素施用量的增加而增加,而全P在苗木体内的浓度则随着氮肥使用量的增加而下降.	长白落叶松_追氮肥量_追肥时间	林学/林业工程	农学
九份国内啤酒大麦品种籽粒铁锌含量的差异分析	采用电感耦合等离子质谱(ICP-MS)和等离子发射光谱(ICP-OES)法,分别对种植于黔中地区,来自我国五省大麦种植区的9份啤酒大麦品种籽粒中的铁和锌含量进行了分析.结果表明,9份栽培啤酒大麦品种籽粒铁锌含量差异极显著,其含量范围Fe介于36.45～140.85 mg/kg之间,Zn介于47.99～98.69 mg/kg之间;云啤6号Fe的含量最高,Zn的最高含量是苏啤4号,Fe、Zn含量两者最低的是甘啤3号.研究表明,籽粒中铁锌的含量与不同品种物候期和农艺性状存在显著的相关性.初步结果为进一步展开大麦籽粒铁锌含量差异的基因型研究和培育优质高产啤酒大麦品种提供材料.	啤酒大麦品种_籽粒_铁_锌_含量差异	作物学	农学
作为动力消振器的滑动屋盖系统	提出了一种可以减弱建筑物地震反应的滑动屋盖系统.系统中的屋盖与支承结构之间垫有摩擦材料,用弹簧板连接,并提供水平刚度.弹簧刚度依结构最小反应原则取最优值,类似于P-TMD.8层钢筋混凝土框架结构的计算表明,该系统可以平均降低层间变形45%.该系统可望成为一种经济有效的抗震手段.	滑动屋盖系统_动力消振器_能量耗散	力学	工学
解析大众媒介的他者定型--兼论传播中的"妖魔化"现象	定型是人类常见的一种认知方式.本文用定型概念分析大众媒介在再现他者时的一种简单化、片面化现象,并把这种现象定义为"媒介定型",并试图用这种新的视角研究大众媒介传播中的一种偏狭机制,分析大众媒介如何通过放大细节形成和维护对他者的定型,追究"媒介定型"的市场逻辑和制度逻辑,最终揭示"媒介定型"的深层动因--民族中心主义.这对于我们正确理解大众媒介传播中的"妖魔化"问题,以及大众媒介组织制定跨国跨文化传播的战略与策略,建立积极的沟通机制都有积极的参考意义.	定型_"媒介定型"_"妖魔化"	新闻传播学	文学
摇摆条件窄缝矩形通道内层流充分发展流动	为获得摇摆条件下窄缝矩形通道内充分发展层流流动规律,首先根据流体质点受力分析结果求解摇摆条件下的动量方程获得层流充分发展速度分布和摩擦系数的理论解；然后开展角振幅±l5°、周期8 s摇摆条件下900≤Re≤2600范围内的层流等温流动实验.理论和实验研究结果表明,摇摆条件相对静止条件的最大不同在于各项质量力的周期性变化会引起压力梯度的周期性变化,流体动力结构关系进行重新调整.其中,流体所受剪切力不发生变化,各项质量力产生的压降波动会相应地引起总压降的波动,而摩擦压降和流量不发生变化；摇摆条件下层流摩擦系数也不发生变化,并且理论预测值相对实验值的偏差在-1.1％～+4.3％的范围,两者具有较好的一致性.	摇摆_窄缝矩形通道_充分发展层流	核科学与技术	工学
园林绿化工程中的植物配置与植物造景	随着城市化的程度不断加深，人们的生存环境也发生巨大的改变，使得人们更加重视园林绿化工程建设。其中园林植物配置与植物造景是园林绿化工程中重要的组成部分，不仅能够起到美化环境的作用，还能有效地改善环境，具有显著的生态效益。本文分析了当前我国在植物配置与植物造景设计中存在的问题，并提出了相应的优化策略，旨在最大程度地发挥出园林景观的价值。	园林绿化_植物配置_植物造景	园艺学	农学
国际货币基金组织与玻利维亚危机	 2003年10月15日美Z杂志网站(http://www.zmag.org)刊登了汤姆·克鲁泽题为<国际货币基金组织和玻利维亚危机>的文章,认为玻利维亚一段时间以来的政治社会危机,表面上看是民族主义引起的,而实质上是与国际货币基金组织强加于玻利维亚的新自由主义政策所产生的严重后果联系在一起的.文章主要内容如下.	国际货币基金组织_玻利维亚_新自由主义_政治社会_危机_民族主义_政策_网站_汤姆_表面	政治学	法学
弯曲刚度对斜拉索非线性固有频率的影响	考虑斜拉索的弯曲刚度、垂度及几何非线性,利用Hamilton变分原理推导了斜拉索的三维非线性动力学方程.研究了斜拉索弯曲刚度对面内、面外的一阶及高阶固有频率的影响,并分析了斜拉索长度和初张力等参数对固有频率的影响.结果表明:弯曲刚度对面外固有频率的影响大于面内;随着斜拉索的长度和初张力的增加,弯曲刚度对面外固有频率的影响递减,对面内固有频率的影响呈钟罩型变化;弯曲刚度对固有频率的影响随着振型阶数的增加而变大.	斜拉索_弯曲刚度_非线性动力学_Galerkin方法_固有频率	力学	工学
新时期新闻漫画创作思路探讨--以《渤海早报》“漫画墙”专版为例	本文从新闻漫画的发展过程出发，围绕新闻漫画创作所应坚持的新闻性、评议性与艺术性三要素，结合新时期新闻媒体尤其是新闻漫画在当下发展中所遇到的问题以及《渤海早报》“漫画墙”专版创作过程中的体会，对新闻漫画的创作思路进行探讨。	新闻漫画_渤海早报_漫画墙	新闻传播学	文学
扩散映射置乱与超混沌系统组合图像加密算法	提出一个基于扩散与位平面Arnold映射相结合的彩色图像置乱,以及采用Chen系统产生的混沌序列加密的图像加密算法.先由Logistic系统构造的二维非线性动力系统产生的混沌序列形成扩散矩阵和Arnold映射矩阵,然后在基色上对彩色图像进行扩散,并在不同的位平面对彩色图像进行置乱,最后用Chen系统产生的混沌序列对置乱后的图像进行加密.该算法实现简单,能够抵御多种攻击,且容易用硬件实现.	彩色图像加密_Arnold映射_灰度值扩散_位平面置乱_Chen系统	计算机科学与技术	工学
